x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,g(x)
-2.5444,-6.1275,-8.9564,-0.34924,-1.467,-5.4129,-5.8289,-5.4066,-5.2714,-8.9104,27.152
-4.8931,-3.4238,-7.1778,-3.5645,-11.806,-3.8399,-5.1394,-7.6538,-4.7265,-8.7346,125.5
-5.7127,0.59659,-4.0356,-0.79996,-3.7687,-8.3808,1.0495,-0.98756,-2.1564,-2.7189,-1.4354
-1.6766,-4.2299,-6.1892,-4.9776,-7.6754,-3.7308,-6.4964,1.4566,-4.1545,-1.6986,113.13
-5.0476,-2.0606,-0.47288,-5.8902,-5.0074,-1.7335,-1.3656,-2.3377,-4.3688,-2.9853,70.269
-6.271,-4.3462,-5.3507,-1.3857,-3.87,-5.6927,-5.0651,-5.8937,-2.5924,-6.3898,31.836
-4.0291,-6.5248,-10.357,-5.5783,-3.3182,-4.4293,-2.6038,-5.824,-2.3358,-3.2182,-29.511
-4.8398,-2.5713,-5.9169,-3.8099,-2.3171,-3.4848,-4.3308,-7.005,-6.3584,-3.2729,33.434
-9.0223,-0.75818,-2.8615,-2.2018,-4.178,-5.6091,-6.744,1.0857,-3.867,-3.8518,99.314
-3.8272,-4.2126,-3.5168,-3.296,-7.4046,-0.37956,-2.731,-6.3179,-6.8798,-5.8979,100.11
-8.3814,-5.2463,-5.6737,-5.8261,-3.9892,0.027607,-4.1772,-2.4923,-0.30185,-3.5672,24.238
-3.4565,-6.2648,-3.326,-2.1407,-8.8343,-8.0598,-5.4363,-1.8796,-3.8688,-5.0349,100.24
-5.0444,0.12542,-4.9202,-4.1841,-7.9286,-2.0117,-4.989,-1.6904,-4.1363,-4.8357,122.32
-2.3193,-6.3891,-8.8842,-2.1066,-4.7656,-6.2754,-7.0131,-4.9492,-3.405,-4.0541,38.553
-3.5856,-4.2216,-6.2697,-0.042509,-2.7739,0.8852,-7.4625,-7.9465,-0.98305,0.46274,20.644
-4.2007,-5.1595,-1.899,-3.9588,-4.1791,-5.6336,-4.8661,-5.102,-2.1487,-8.0231,53.436
-9.774,-4.0378,-9.2533,-7.9499,-9.6323,-4.1499,-3.3975,0.8081,-6.31,-0.59141,90.561
-9.4333,-3.619,-7.3175,0.29453,-2.6908,-4.7088,-4.7341,-4.6929,-4.4909,-3.8667,18.404
-4.6044,-7.1825,-3.3116,-0.62469,-4.1712,-9.9653,-5.9246,-11.285,-2.7698,-4.5329,3.552
-3.1637,-3.2271,-5.4454,-4.4571,-9.0025,1.2124,-6.9684,-4.9445,-4.448,-6.7338,140.19
-7.9382,-8.7614,-6.1593,-3.9771,-2.3259,-1.119,-0.64271,-0.36592,-2.3236,-1.7935,-20.629
-3.328,-6.3958,-0.69803,-2.741,-8.3138,-3.363,-4.1184,0.2148,-4.0735,-2.0849,110.41
-2.1734,-4.7734,-7.6345,-2.1197,-3.7678,-5.7265,0.51615,-7.603,-7.2008,-6.2536,-0.11691
-4.164,-5.8993,-2.5557,-3.1956,-2.9212,2.5294,-3.6818,-5.9383,-6.1549,-6.8286,72.429
-4.9932,-1.2249,-4.4602,-7.2959,-4.6961,-1.5818,-1.2062,-7.9937,-3.8153,-0.24755,14.678
-5.6628,-5.355,-3.0261,-1.265,-3.4767,-2.8353,-5.318,-3.9042,-7.0953,-6.1425,86.232
-8.7414,-4.6217,0.68413,-8.4325,-6.2034,-5.0604,-2.4398,-4.0167,-8.1797,-1.1739,85.13
-7.0179,-6.181,-5.5575,-0.16438,-2.3338,-6.3685,-10.203,-4.5645,-1.6182,-4.7605,43.537
-2.1255,0.37823,-7.9552,-4.7615,-9.3913,-4.3448,-6.2246,-2.5961,-1.2195,-4.0859,102.45
-6.0292,-3.8546,-2.9036,-6.3313,-3.627,-7.16,-5.552,2.989,-6.0351,-4.1861,96.111
-3.9305,-3.6992,-3.9854,-3.5974,2.0911,-6.9685,-7.3775,-4.4635,-4.6835,-5.7776,19.853
-5.4763,-5.4767,-6.4418,-5.3271,-4.717,-3.2773,-6.4585,-2.477,-1.6205,-9.6302,68.48
-1.6025,-4.111,-2.0137,-5.2456,-3.7918,-1.4631,-9.9474,-4.2701,-6.4089,-4.0739,131.86
-7.3781,-6.8549,-1.0897,-3.323,-3.3498,-3.7413,-3.1207,-3.4004,-4.8825,-1.7042,36.152
-6.0944,-3.2708,-10.467,-1.6531,-5.0815,-7.71,-5.5036,-4.7073,-5.1657,-4.647,38.103
-6.9902,-5.6283,-2.9952,-3.6884,-3.3976,-0.67186,-6.948,-0.51617,-7.897,-3.8992,114.51
0.6548,-5.7763,-5.9794,-1.0531,-3.8065,-0.30258,-6.6045,-0.79765,-4.2216,-3.7437,84.484
-7.1314,-2.6536,-5.4029,-3.3035,-4.397,-2.6787,-6.9037,-2.9438,0.20086,-1.8153,42.317
-3.9511,-3.0093,-7.4449,-3.1077,-2.0354,-2.9478,-5.6645,0.93458,-4.0949,-6.6355,64.612
-6.6178,-2.7097,-7.2962,-5.5388,-3.4346,-3.2181,-1.9646,-1.3557,-1.4894,-2.9745,4.3698
-5.6493,-9.0609,-5.3946,-5.7787,-2.5985,-7.1256,-3.9043,-2.5263,-3.1802,-6.9036,9.5977
-8.3218,-7.5638,-1.5137,-7.757,-3.009,-2.6784,-4.9419,-3.8986,-9.7504,-4.9746,89.056
-4.3353,-11.689,-3.1087,0.16333,-3.6678,-4.4227,-2.8936,-4.3201,0.43695,-6.4039,-11.521
-2.83,-4.7864,-5.1902,-4.704,-6.4483,-2.6689,-1.514,-2.6811,-7.8764,-5.6647,86.082
-5.7387,-3.6606,-7.1009,-4.799,-4.3967,-4.6277,-3.135,-5.0041,-6.9164,-4.8064,47.039
-3.696,1.7784,0.85628,-6.3821,-3.7391,-6.9396,-2.8135,-4.0146,-5.1987,-8.3925,92.154
-4.2392,-0.57483,-9.0427,-7.1665,-3.3469,-2.4512,-0.17368,-5.6779,-8.5234,-7.327,38.809
0.63416,-6.2721,-2.0056,-4.193,-5.3004,-5.8952,-3.3632,-2.6856,-1.6325,-8.0464,57.984
3.1032,-4.1001,-4.6126,-4.7193,-8.2745,-6.615,-3.0671,-7.362,-1.5261,-6.3174,53.953
-11.015,-1.827,-1.9532,0.80922,-3.6057,-3.4525,-0.54521,-3.6455,-5.6779,-1.9831,31.303
-7.2161,-7.4654,-2.0305,-5.6303,-0.84433,-5.6123,-0.61299,-6.6864,-2.9491,-4.1574,-38.587
-5.3332,-6.7353,-6.3019,0.082828,-6.868,-3.3139,-5.3345,-0.18257,-8.7738,-4.1924,116.99
-7.2905,-2.4465,1.199,-5.2259,-7.5565,-5.9986,-3.8059,-5.9116,-6.888,-5.1151,113.82
-3.4136,-6.4825,-6.1203,-5.9864,-1.8916,0.011499,-3.0332,-9.0482,-0.67533,-7.0424,-16.573
-3.9845,-3.5139,-7.479,-7.8535,-2.0642,-4.1014,-1.9293,-5.4361,-5.5613,-9.1486,21.283
-1.9225,-3.4307,-8.6212,-3.4572,-4.7129,-8.1534,-3.8794,-2.8025,-7.2825,-6.9658,61.522
-5.399,-2.7122,-6.6639,-2.5411,-4.1118,-6.297,-2.9688,-4.9179,-3.7455,-6.1781,26.224
-4.907,-0.38293,-1.9419,-3.0889,-4.2083,-3.3837,-4.8767,-1.905,1.2316,-4.4728,52.206
0.7365,-4.048,-4.0755,-5.0573,-2.614,-3.5488,-3.2825,-4.6785,-0.78179,-5.5524,15.842
-6.5408,0.27438,-6.3013,-9.6612,-0.46821,-1.4575,-7.1271,-0.96664,-2.6886,-4.9462,57.127
-1.1109,-10.964,-6.0907,-8.371,-10.213,-0.019101,-1.0505,-4.2782,-3.0862,-7.6259,69.262
-1.573,-2.6894,-10.195,-3.802,-9.0007,-8.2166,-1.7952,0.44278,-0.35498,-2.6554,31.727
-2.5696,-4.0901,-5.2698,0.74752,-7.66,-6.2427,-7.4452,-5.4321,-5.8537,-6.7609,117.17
-11.4,-5.492,-3.6807,-2.3405,-0.98104,-5.3053,-4.0033,-8.6805,-1.9147,-7.7039,-17.708
-4.9601,-9.3501,-6.518,-1.9855,-7.2206,-4.0396,-5.7024,-3.9739,-2.1859,-6.1533,57.936
-4.6147,-2.0487,-2.3433,-2.3377,-2.5556,-7.8605,-1.1335,-7.4754,-4.7609,-5.7179,9.1425
-6.6061,-4.0408,-3.6676,-8.8915,1.5511,-5.9407,-3.1574,-3.9227,2.0244,-3.6748,-61.079
-4.4896,-8.4879,-8.5896,-2.0615,-4.7193,-6.5261,-4.4208,0.098462,-3.756,-3.4561,26.761
1.7799,-4.379,-2.4589,-6.2099,-1.3259,-7.4035,-8.1122,-1.3595,-5.5268,-9.0177,98.533
-5.6192,-1.3498,-4.6274,-5.0512,-3.9065,-3.9686,-1.7685,-6.3787,-4.2848,-5.4262,28.876
-5.3404,-1.576,-5.2819,-1.5633,-6.7192,-3.0797,-5.9921,-4.4722,-3.998,-7.3751,102.12
-3.7225,-4.8648,-6.7982,-6.0785,-4.372,-3.9392,-7.4596,-10.112,-6.4917,-7.8341,70.151
-0.87549,2.5123,-5.5935,-8.8994,-2.1878,-3.6792,-5.8268,-7.4579,-3.6927,0.34844,35.773
-4.6212,-6.7905,-6.8304,-3.0033,-4.5712,-3.1233,-5.4869,-3.3792,-3.7233,-2.8568,41.956
-4.5545,-7.2704,-4.6346,-6.3441,-3.5338,-3.6223,-3.1483,-3.2762,-2.1528,-3.522,10.212
-4.5174,-1.3002,-0.53875,-0.5356,1.7501,-8.3933,-3.3558,-5.1841,1.369,-3.7521,-42.789
-6.6883,-3.9125,-9.2278,-6.7798,-0.25622,-1.3347,-0.86689,-6.4909,-8.3119,-3.8964,-12.186
-2.5011,-1.9901,-6.7939,-6.5949,-5.0736,-2.6612,-2.4851,-1.2089,-2.9748,-6.6469,58.904
-3.8896,-1.116,-7.2177,-5.1108,-5.8578,-2.1735,-3.2248,-5.1272,-6.1029,-0.037372,56.5
-2.7247,-4.3216,-7.6933,-6.9859,-5.0604,-4.95,-4.9812,-3.7254,-0.67564,-2.6542,21.322
-4.7868,-9.2611,-4.6945,-5.3575,-2.5604,-2.3455,-3.4013,-2.3182,-4.7221,-5.1282,29.123
-5.3337,-0.051724,1.6067,-6.7095,3.1228,-4.7064,-1.7,-2.7993,-4.6964,-5.8256,12.446
-1.056,-0.82147,-3.0896,-6.6381,-4.279,-4.3614,-3.9341,-6.1516,-2.7712,-4.4841,51.205
-3.5201,-4.5773,-5.1401,2.0909,-2.2579,-5.8495,-2.5568,-4.9066,-4.4736,-0.69464,-2.7875
-6.0841,-4.9972,-3.1067,-3.0157,-6.4499,-3.1261,-7.0833,-5.5539,-2.4609,-8.8223,97.144
-7.3485,-2.2992,-3.3558,-0.85588,-1.4158,-3.9783,-2.9435,-2.6777,-5.6158,-2.9064,34.2
-3.6168,-4.9133,-4.4106,-3.4276,-5.8378,-4.7325,-6.9137,-5.0124,-5.0243,-1.4106,77.314
-3.421,-5.2426,-1.1875,-7.8066,-3.3554,-0.80044,-6.0655,-5.5619,-4.4,-4.0634,77.013
-2.8059,-7.209,-8.2235,-3.9741,-1.5173,0.44194,-4.0823,-2.264,-2.8193,-3.692,9.1274
-2.1671,-3.1678,-2.1537,1.7461,-4.6589,0.4771,-5.6505,-4.729,-6.5464,-8.3988,124.63
-2.2186,-1.0374,-4.1317,-5.6828,-5.4616,-1.7959,2.0542,-9.202,-5.7886,-1.5049,13.168
-7.6985,-3.5626,-2.8565,-8.5179,-1.181,-1.2505,-2.8433,-3.9844,-6.411,-3.7264,39.295
-1.8983,-5.339,-1.5251,-4.8874,-5.655,-2.3772,-4.5671,-2.9669,-1.316,-8.3059,81.516
1.6772,-8.2517,-4.9043,-6.795,-3.0138,-1.607,-6.6249,-3.2538,-5.2657,-3.0811,65.209
-2.9545,-4.4878,-1.9399,-3.3353,-5.1124,-3.5765,-3.2962,-3.8599,-6.5008,-7.435,93.139
-2.8124,-5.9263,-5.5741,-4.3561,-7.101,-3.6312,-2.311,-2.9989,-0.4412,-1.1467,21.678
-3.6882,-2.6826,-2.7479,0.45768,-5.6602,-5.0776,-3.9134,-5.8338,-2.7623,-4.4223,56.507
-0.45915,-2.7545,-3.3839,-7.3491,-4.9389,-4.6402,-6.6779,-6.6796,-3.372,-4.1766,73.431
-0.20532,-6.5396,-4.1921,-2.0276,-3.7171,-3.8905,-5.9941,-4.2343,-5.6785,-5.5068,74.155
-5.9159,-3.8398,-5.979,-3.8451,-0.59815,-1.8547,-3.3813,-4.8645,-3.3179,-2.3057,-6.363
-4.2665,-2.5485,-2.9564,-4.5378,-7.0977,-5.0131,-2.1692,-8.2845,-9.2066,-11.577,112.03
2.9399,1.3892,-4.4455,-4.6933,0.20685,-1.8408,-5.9106,-4.7359,-2.206,-5.9784,47.525
1.349,-2.0443,-4.116,-5.1076,-2.4045,-0.55597,-2.965,-4.3759,-2.6495,-3.4421,36.049
-4.0077,-2.7556,-3.7641,-3.2035,-3.625,-7.6176,-6.4687,-4.8363,-3.1671,-5.4131,53.583
-0.057679,-5.8074,-3.3956,-2.9825,-8.3159,-2.9169,-6.1164,-4.2428,-2.0324,-2.9829,93.612
-2.8244,-3.6086,-6.4318,-7.0973,-6.0934,-2.2267,-3.0179,-4.0124,-0.74105,-2.5775,30.823
-2.677,-3.7772,-4.4426,-1.1803,-6.7213,-8.5016,-5.8161,-2.4545,-3.4089,-4.6154,79.566
-2.4871,-5.9616,-1.603,0.25086,-6.1882,-1.5692,-2.6921,-6.2037,-6.177,-5.2327,81.47
-2.3392,-3.3422,0.69483,-4.6616,-4.5245,0.37505,-4.8686,-4.7887,-2.1905,-5.4628,88.391
-4.7599,-2.9285,-1.8631,-10.527,-4.8986,-5.245,-7.3726,-3.7456,-3.032,-2.4607,82.153
-0.3307,-7.0284,-5.9192,-5.5727,-6.129,-3.5269,-4.2195,-4.5749,-5.7709,-3.1617,63.452
-5.6213,0.10739,-0.50388,-6.3713,-3.4276,-10.151,-3.719,-3.5623,-4.1383,-5.3841,56.728
-1.7333,-3.7661,-6.1176,-2.2207,-6.7733,-6.6078,-1.8264,-4.3973,-3.1701,-1.5318,27.119
-4.3647,-4.1942,0.018743,-5.1141,-9.6933,-6.2557,-1.5648,-4.8268,-6.6771,-8.8187,123.74
-7.4819,-5.1278,-9.0721,-4.1627,-2.6139,-8.4698,-4.2458,-4.1113,-3.6128,-6.0688,-4.0608
-7.1979,-3.1557,-3.3301,-1.1702,-9.8781,-2.7403,-5.8132,-1.3156,-3.6313,-3.3595,131.47
-4.5779,-7.5288,-3.4308,-3.7587,-4.984,-3.5054,-7.4005,-8.33,-1.4685,-5.941,50.848
-7.236,-6.1088,-5.2638,-2.9535,-3.0307,-2.3129,-5.7159,-4.7647,-5.0093,-6.9031,55.033
-7.5651,-3.3951,-3.3694,-5.8249,-3.8701,-2.0221,0.36064,-4.3461,-5.7973,-3.8379,27.417
-0.62772,-5.7667,1.3531,-2.0989,-6.7827,1.9899,-2.5985,-8.4029,-3.2225,-7.8326,91.976
-9.2273,-4.7443,-4.0752,-5.7644,-0.78892,-7.4703,-4.2859,-0.34037,-1.6208,-8.8344,14.042
-4.5416,-5.0038,-7.1099,1.0044,-7.7929,-0.51799,-2.698,-0.90955,-3.3282,-9.4984,92.18
-4.5031,-5.8253,-0.94188,-4.9761,-9.0904,-5.5094,-2.5097,-2.4634,-1.4991,-0.66013,63.265
-3.7118,-4.2155,-5.247,-1.7406,-6.635,-3.889,-5.3715,-5.0124,-5.9671,-7.773,100.55
-4.833,-7.1975,-1.7436,-1.9731,-5.7645,-7.0932,-4.7967,-3.7847,-3.1091,-4.5436,56.07
-6.1811,-11.482,-2.9989,-0.58274,-4.8714,-5.8629,-3.2709,-1.943,-3.6467,-3.3651,22.528
-5.4586,0.27813,-2.1018,-5.3601,-5.6257,-2.0507,-6.0217,-6.7315,-8.7136,-6.478,138.97
-4.7787,-3.0364,-4.6565,-6.0055,-1.7477,-3.5189,-7.2338,-2.4044,-7.2219,-7.0182,93.441
-6.02,-3.6999,-4.6649,-9.3808,-6.9729,-3.2773,-3.9222,-6.2864,-7.2724,-2.5869,82.427
-3.9002,-7.3527,-9.5253,-7.594,-1.7967,-2.8552,0.3524,-3.4273,-3.218,-6.9375,-35.977
-5.8132,-3.6829,-0.46351,-3.147,-3.607,-0.19434,-4.2359,-6.8046,-4.3082,-8.0438,78.671
3.5821,-6.1255,-2.9067,-2.1103,-3.1001,-2.9914,1.1386,-2.6398,-0.87726,-3.934,-10.646
-8.3659,-8.39,-8.6208,-1.0548,-3.2332,-6.4742,-4.631,-1.913,-6.2699,-7.2238,32.662
-2.9976,-0.9666,-3.075,-6.0198,-6.3552,-4.1368,-0.67328,-5.787,-3.262,-3.1764,41.674
-3.754,-0.62184,-5.0868,-3.989,-6.4504,0.75999,-1.6034,-1.718,0.79615,-6.2788,57.781
-4.4068,-3.6873,-2.4485,-4.4885,-6.7242,-4.3509,-8.4294,-4.2172,-0.71649,-5.3098,98.967
-1.0716,-7.7975,-3.834,-2.3987,-4.8325,-5.3995,-3.4455,-7.1959,-6.3309,-1.4477,32.879
-3.655,-5.2913,-1.9844,-5.2018,-4.9784,-2.0004,-6.5426,-5.5657,-6.1442,-5.4887,103.12
-6.194,-4.7853,-6.0131,-8.3057,-3.3998,-6.5763,-4.154,-3.758,-5.0685,-5.1192,33.633
1.6956,-8.1868,-4.251,-5.4747,-5.9485,-1.3236,-8.4952,-3.0184,-4.2807,-1.9168,102.91
-4.1696,-0.77637,-6.7118,-4.1909,-1.3144,-7.107,-3.9077,-8.7889,-4.2578,-6.7201,1.1729
-4.5181,-1.0001,-0.41668,-3.2112,-4.8432,-2.5117,-1.2851,-6.292,-1.8474,0.006688,26.118
-5.4469,-8.8589,-6.3332,-1.7588,-13.157,-2.9974,-4.5713,-4.1704,-8.5161,-8.7872,160.44
-5.2287,-4.9561,-4.5704,-2.7867,-4.6591,-8.7895,-2.3506,-7.7429,-2.0844,-3.4483,-11.52
-4.7726,-7.4897,-8.27,-5.7978,-4.2218,-6.2334,-5.1482,-7.1283,-2.4081,-3.2571,-4.8508
-5.7338,-2.0415,-1.9227,-5.5512,-2.25,-4.5468,-1.53,-0.62604,-2.6279,-5.1756,31.826
-7.7982,-7.1986,-5.7149,-3.9414,-0.65743,-4.6329,-3.2512,-7.2918,-6.3433,-3.452,-13.757
0.32636,-3.908,-2.947,-5.3734,-1.3853,-4.1705,-1.6637,-7.7406,-4.2954,-0.69262,-10.155
-2.4071,-7.8146,-4.3628,-5.4727,-6.9585,-9.494,-6.8541,-3.1427,0.5545,-4.887,45.083
-3.3534,-8.2245,-5.2903,-9.3029,-8.279,-5.5674,-2.9952,-8.2973,-2.4585,-4.196,28.273
-6.2706,-0.35793,-3.1881,-5.9981,-3.3164,-3.919,-1.0408,-4.3002,-3.331,-0.89112,13.754
-4.08,-1.756,-0.31884,-6.2003,-4.7094,-4.2943,-8.5684,-1.6741,-5.2214,-6.2012,142.27
-5.0918,-4.1034,-0.20448,-4.3377,-5.3637,-0.08665,-10.563,-1.4966,-5.0348,-2.5446,158.53
-3.0222,-1.5765,-3.887,-4.1038,-6.9262,-7.0733,-2.5658,-2.894,-3.6735,-5.9396,73.299
-12.228,-1.7077,-5.5249,-4.9666,-3.5923,-5.4559,-5.6073,-8.0597,-4.1388,-8.1423,42.705
-4.8328,-4.0542,-6.4632,-4.176,-3.571,-4.6657,-5.8305,-3.2427,-4.1054,-6.8777,57.522
-2.9389,-3.7377,-8.4528,-5.9004,-6.0017,-7.4486,-3.4347,0.14204,-7.7208,-8.1246,89.832
-2.7698,-3.3171,-3.7385,-7.5527,-8.4064,-9.6608,-1.08,-8.1929,1.1099,-1.0353,-11.356
-7.7287,-4.694,-2.6247,-6.0002,-2.5615,-6.777,-1.6984,-0.97186,-5.7784,-3.1121,28.009
-4.0752,-3.9009,-6.8054,-1.9871,-4.3524,-5.9268,-3.1619,-3.7501,-4.1464,-2.8263,25.443
-8.6266,-0.44361,-6.5587,-3.9727,-4.5269,-6.2803,-3.0721,0.51842,-2.6624,-4.7038,44.146
-3.9374,-3.0946,-4.4701,-2.5766,-3.9824,-8.018,-2.5363,-2.9031,-2.3073,-1.3777,7.6428
-2.4393,-4.3335,-8.4634,-4.3895,-7.3243,-8.2077,-4.3799,-5.3521,-4.2819,-4.957,48.713
-4.871,-0.080256,-2.6804,-6.5437,-6.3887,-4.2827,-5.3503,-5.9869,-5.2313,-1.621,91.885
-5.3466,-2.2168,-7.4735,-2.2574,-6.8482,-1.8065,-3.2486,-2.3127,-4.0377,-7.9157,84.83
-7.2517,-2.3933,-2.6932,-3.0588,-3.3281,-6.0869,-4.9392,-3.8684,-2.9566,-1.5665,35.924
-1.1603,-4.0529,-5.7861,-6.7378,-5.3916,1.9869,-6.6093,-6.8715,-3.205,-4.6338,82.101
-8.3627,-1.866,-10.593,-8.6266,-4.6079,-5.7549,-10.205,-4.6302,-5.7341,-3.1513,79.79
-0.0045657,-7.4879,0.99609,-5.9486,-11.791,-4.8035,-7.9654,0.52628,-4.231,-6.9889,198.12
-8.5481,-6.2934,-4.5216,-3.5651,-4.9054,-4.0783,-5.0269,-4.1657,-3.0619,-3.6602,39.878
-5.0882,-6.2225,-3.7507,-1.6462,-5.3082,-3.078,-7.4111,-6.255,-3.5603,-5.6054,78.508
-4.1103,-8.3096,-5.9778,-9.381,-3.2831,-1.9696,-9.8763,-4.9091,-4.5805,1.3641,56.267
-8.5975,-4.771,-5.7749,-1.6767,-5.9043,-4.468,-5.0143,-6.0849,-5.237,-1.0759,46.494
-3.3463,-1.6776,-3.525,-6.2649,-3.9642,-2.9205,-2.4334,-3.2537,-2.5791,-4.3899,43.757
-5.2979,-2.0162,-3.2568,-2.5877,-4.6161,-5.5648,-5.9921,-5.9627,-3.14,-4.2853,61.387
-6.8988,-6.6812,-4.9417,-3.4103,-1.6406,2.9357,-5.6818,-4.348,-3.5931,-4.3824,43.348
-2.2325,-6.5118,-6.0854,-2.8965,0.17621,-4.1873,-4.9686,-3.0175,-4.0002,-6.0192,10.864
-2.2751,-4.2099,-0.97427,-5.328,-7.0335,-1.0483,-4.471,-3.9469,-5.6571,-5.5611,121.76
-5.788,-4.8325,-4.2252,-0.65123,-4.2252,-5.7282,-4.7277,-1.4058,-6.5951,-6.8653,83.543
3.1962,-7.4853,-4.3004,-2.8294,-2.343,-3.7292,-3.4701,-5.8089,-1.9601,-5.8309,10.359
0.28071,-7.1894,-6.3419,-4.495,-2.0587,-0.77354,-4.7414,-2.9303,-7.0076,-6.3885,62.77
-8.3287,-3.4532,-6.32,-7.1661,-5.7133,-4.9795,-9.7739,-5.659,-3.5817,-1.6924,78.933
-6.208,-3.3024,-0.38632,-2.3601,-3.8516,-3.1279,-4.7038,-2.6644,-0.73618,0.59205,38.806
-7.0877,-1.4146,-3.013,-5.5875,-4.2265,-6.6688,-5.3685,-3.2447,-0.90849,-1.5558,36.173
-6.453,-3.0385,-1.2894,-7.1874,-0.55836,-5.1766,-4.7358,-5.5283,-0.3868,-4.1666,-0.049707
-3.0968,-3.6613,-4.6887,-3.411,0.18658,-5.1143,-5.6586,-2.245,-1.802,-8.0606,23.489
-0.75687,-7.5988,-1.9569,-6.6569,-4.62,-4.5853,-6.1857,-7.5686,-6.0597,-3.1009,69.499
-9.9444,-6.5079,-4.8006,-2.2419,-4.9708,-3.7572,-6.5218,-3.1831,-5.3266,-4.2187,73.543
-2.4948,-2.2441,-2.1774,-8.8679,-5.4719,1.8294,-7.5391,-4.8721,-2.7217,-3.0211,110.7
-7.6815,-2.792,-3.7896,-5.5953,-3.0132,-4.8383,-7.0406,-5.7859,-6.4256,-0.78216,61.805
-2.454,-5.4901,1.2954,-4.9959,-1.3928,-5.086,-6.5081,-4.0041,-1.4648,-6.6107,53.264
-9.675,-3.2826,-4.9963,-6.8015,-4.3542,-3.0185,-6.0766,2.2434,-7.247,-2.4877,106.71
-2.0548,-4.5572,-4.5212,-6.232,0.72664,-1.1138,-4.17,-4.2597,-1.8477,-9.0092,13.473
-6.3508,-6.3411,-4.6931,-10.841,-1.9484,-4.9608,-1.8803,-4.829,-4.8992,-4.2946,-1.5592
1.1197,-2.818,-5.8492,-4.3969,0.95079,-10.295,-5.73,-6.5716,-7.4116,-2.0468,5.0744
-5.8839,-5.0137,-2.4355,-4.4346,-9.4797,-3.4214,-5.559,-1.9228,0.012986,-4.3073,96.785
-4.6427,-7.7165,-2.2452,-3.703,0.84427,0.95247,-5.7073,-6.3397,-9.0323,-5.0646,56.95
-5.0992,-2.807,-6.8762,-2.5932,-5.3628,-6.8048,-3.7018,-7.4958,-4.7713,-1.2969,21.151
-0.99665,-4.592,-3.8391,-2.9199,-1.2697,-2.5034,-4.2086,-6.1468,-1.4545,-6.671,13.461
-5.1977,-1.3677,-3.249,-4.2068,-5.0904,-2.0276,-0.14371,-0.97379,-5.6327,-6.9401,78.232
-4.3147,-6.9449,-4.4617,-3.9389,-6.6864,-7.8353,2.7237,-5.4946,-3.164,-0.26602,-31.05
-3.1746,-4.585,-3.3577,-6.8678,0.48883,-7.2377,-6.2995,-6.3073,-4.1729,-3.8502,7.7084
-2.2477,-5.9524,-2.8348,-0.79464,-7.5682,-5.3568,-5.309,-1.0192,-3.2963,1.3408,78.72
-2.2738,-1.8912,-0.52433,-7.121,-5.1548,-4.6792,-1.9335,-4.4768,-7.9934,-4.6185,93.415
-4.8657,-2.6894,-5.8566,-4.0269,-7.9141,-3.0061,-4.1082,-5.2532,-8.4406,-2.7562,105.7
-4.9528,-3.3291,-2.4985,-4.8016,-4.6377,-5.2929,-4.1771,1.2789,-2.783,-3.8452,72.845
-3.9519,-2.3714,-5.5154,0.29425,-7.2057,-4.8952,-1.605,-5.0478,-5.3635,-5.589,65.722
-2.3185,-5.5515,2.215,-2.6181,-0.91442,-4.5264,1.7278,0.084991,-8.1404,-5.5283,44.072
-6.5852,-1.3639,-5.1383,-1.9684,-7.1533,-3.0068,1.3285,-4.5975,-1.8883,-5.4492,25.036
-3.8496,-3.0875,-5.7365,-2.8407,-4.8257,-6.308,-6.0291,-2.7408,-3.9989,-3.1007,63.797
-8.5913,-0.2795,-9.1323,-3.3925,-4.0887,-3.7593,-6.1584,-6.1579,-3.4011,-4.6814,41.63
-1.437,-3.3901,-1.7374,-6.0385,-2.4243,-0.65302,-0.39226,-3.8012,-2.5539,-2.0465,14.051
-5.446,-1.573,-1.5536,-7.7249,-4.0604,-8.1395,-7.898,-5.3206,-1.7083,-3.3564,63.462
-7.5122,-4.079,-7.1746,-4.1719,-2.262,-3.7045,1.9547,-7.4665,-6.5945,-3.1677,-34.878
-4.4196,-7.5115,-3.7433,-2.9768,-4.7763,-11.351,-3.2266,-7.8894,-2.0991,-1.2038,-24.124
-3.1079,-3.8546,-2.5647,-1.3381,-7.1261,-9.195,-2.4418,-1.7575,-5.4825,-5.8194,80.766
-4.9931,-1.4498,-5.3396,-8.0011,-7.005,-0.98411,-6.0205,-5.2104,-9.1519,-3.1151,132.47
-6.1769,-3.3787,-1.3443,-4.2715,-4.3389,-7.1375,-1.9506,-7.3908,-6.4814,-2.8981,36.106
-4.1501,-8.7883,3.1944,-3.9018,-5.5468,-1.6508,-10.69,-3.8367,-1.9831,-2.6197,123.01
-2.6349,-7.3759,-3.9537,-7.3661,-7.1032,-7.8007,-4.6271,0.80516,-6.6077,-7.5374,109.23
-2.8396,-6.9001,-4.6306,-6.0759,-1.5269,-6.4243,-9.288,-1.1667,-7.8574,-6.7947,97.814
-3.0224,-5.319,-6.7986,-2.9745,-2.3546,-2.9221,-4.9186,-5.792,-5.6068,-5.9175,37.865
-4.2595,-1.5913,-2.9239,-3.399,-6.2987,-5.6044,-4.9651,-2.7252,-3.7239,-11.627,114.64
