x1,x2,x3,x4,x5,x6,x7,x8,class
35.564,34.414,29.484,30.949,25.746,19.425,28.184,24.039,4
27.848,38.103,39.23,32.553,32.103,36.627,36.17,29.771,4
34.392,28.139,33.747,31.119,29.747,25.573,31.53,26.837,4
1.1789,1.6338,1.871,0.81451,2.1068,-1.2564,1.7602,0.41419,5
-49.382,-41.705,-42.037,-43.893,-43.421,-46.62,-45.887,-47.228,3
-42.233,-38.515,-36.821,-39.562,-40.804,-40.775,-40.476,-38.821,3
8.1333,10.938,10.605,9.8553,7.7946,9.4701,7.024,10.356,6
-11.591,-14.221,-13.977,-10.949,-13.316,-13.553,-13.23,-13.888,7
-13.817,-12.692,-16.747,-12.531,-9.7142,-15.674,-14.322,-13.545,7
35.569,31.455,37.086,34.736,32.807,28.447,26.917,34.523,4
-24.048,-38.556,-41.93,-25.341,-34.436,-51.848,-45.538,-29.907,2
4.2452,2.8699,3.8508,2.2228,2.9474,1.0899,-1.8024,1.3823,5
-7.4735,-2.7646,-2.6829,-7.9847,-1.9742,-4.8509,-4.3189,1.3639,5
-39.265,-51.315,-36.688,-14.879,-30.946,-31.514,-15.053,-36.494,2
1.0273,1.4258,1.2965,2.8249,-1.0301,3.1365,0.99101,0.55869,5
-50.315,-12.004,-55.786,-38.678,-26.404,-72.38,-23.441,-34.65,2
39.176,38.956,33.814,47.898,33.15,44.018,43.867,35.673,8
-59.547,-24.284,-45.393,-23.569,-53.721,-31.535,-25.316,-52.465,2
38.633,40.655,38.505,38.466,38.017,36.351,37.787,35.77,8
62.781,68.876,51.597,55.861,69.799,72.048,63.352,62.089,1
12.534,11.922,17.86,12.591,13.321,12.899,11.59,8.7747,6
-1.0683,0.84919,4.5836,2.3644,1.1828,-0.014461,2.0542,0.98102,5
-40.804,-39.182,-40.212,-39.752,-42.651,-37.874,-40.605,-41.077,3
37.393,35.233,31.486,39.356,26.904,38.613,30.871,38.429,8
-11.205,-9.7821,-8.8538,-12.562,-11.092,-16.035,-14.738,-11.798,7
-16.561,-15.248,-9.2519,-10.14,-8.5757,-11.655,-13.978,-7.1427,7
4.425,0.89805,0.58776,4.076,3.5601,1.5422,-0.61451,1.8723,5
5.7328,1.9644,2.108,4.3211,-0.0031445,3.5307,-0.066712,3.4561,5
12.453,15.746,14.065,5.7859,15.28,17.174,16.302,13.275,6
35.972,36.952,40.846,34.491,36.447,35.661,39.533,37.601,8
38.117,38.733,36.765,37.136,42.243,38.889,45.604,38.097,8
-13.453,-10.834,-9.4282,-15.959,-11.333,-12.927,-13.507,-13.081,7
37.547,49.429,50.073,36.294,42.214,42.658,37.809,41.457,8
35.947,40.064,35.32,35.189,39.408,36.231,37.4,36.517,8
-7.1948,-12.882,-9.8872,-20.352,-16.282,-7.4675,-18.914,-5.2967,7
-3.7714,-27.405,-15.4,-8.9065,-1.6132,-9.868,-0.72259,-9.9422,2
13.854,9.1044,6.0095,11.481,9.2615,9.8184,12.478,10.882,6
-11.747,-6.6772,-10.033,-15.095,-2.2303,-15.254,-15.169,-12.155,7
38.901,41.937,42.746,29.495,28.315,38.724,44.517,41.584,8
30.852,44.76,32.32,25.619,42.122,36.992,28.927,37.772,4
9.2848,10.772,11.01,6.8219,10.258,9.4037,11.186,9.9205,6
-55.963,-62.276,-58.031,-51.741,-50.878,-48.478,-52.259,-52.388,3
2.843,-1.0653,1.8072,1.7269,1.2572,1.7355,1.7006,1.0034,5
1.0813,4.0886,2.5722,4.8988,2.0966,2.811,1.4588,1.0347,5
21.207,10.282,11.797,9.246,1.214,14.776,9.5371,10.359,6
-9.1543,-16.837,-9.658,-8.1177,-2.343,-10.588,-9.1376,-5.383,2
36.602,38.921,40.339,32.895,33.522,33.501,16.97,35.044,4
-19.409,-10.734,-15.36,-6.5802,-5.1126,-19.158,-14.756,0.031684,7
-41.807,-39.821,-38.567,-39.858,-41.381,-39.728,-38.345,-38.983,3
63.655,76.373,55.909,68.085,67.673,99.601,54.607,85.309,1
-8.7026,-3.6155,-1.8768,-4.0801,-0.97492,-4.8332,1.0585,-4.1785,5
60.981,96.646,81.013,80.883,60.201,70.863,66.331,64.127,1
36.925,36.527,36.899,37.007,35.04,40.544,35.376,34.508,8
12.937,8.5547,10.145,8.5163,9.3588,7.9995,9.0584,8.9465,6
-1.9078,4.6617,4.5023,3.9978,-1.2029,2.3644,-1.1925,0.67978,5
34.352,32.515,36.1,34.872,34.61,24.184,32.568,40.878,4
7.6869,13.073,10.495,8.5975,7.6387,10.166,10.278,8.5058,6
73.264,51.825,65.25,75.545,52.615,84.91,78.411,65.43,1
-12.444,-16.472,-11.375,-11.095,-10.472,-15.675,-13.385,-14.068,7
10.316,18.693,12.107,12.879,5.2818,12.38,10.603,9.3226,6
-16.158,-16.149,-12.904,-12.263,-16.147,-13.229,-11.271,-12.487,7
29.253,41.916,34.298,30.406,36.416,30.078,35.644,41.516,4
43.192,41.576,46.361,45.733,42.509,41.329,43.059,44.518,8
33.3,36.813,39.385,39.076,37.085,39.074,40.867,36.342,8
41.944,36.458,31.483,29.731,46.009,32.638,34.768,45.346,8
54.801,47.211,43.38,50.58,44.929,42.631,50.328,48.719,1
-13.922,-14.372,-14.445,-10.632,-13.435,-10.539,-15.549,-16.526,7
38.803,32.792,38.187,38.682,38.885,38.343,48.17,39.286,8
-1.1782,0.82555,1.099,4.0918,3.3285,2.6666,3.4183,2.3166,5
-5.9212,-0.35753,-3.4778,-5.1183,-5.7917,-3.3615,-1.0244,-3.5553,5
31.875,27.263,33.312,40.276,34.457,41.037,41.118,32.975,4
-40.833,-39.867,-40.056,-42.946,-35.936,-39.9,-40.436,-37.817,3
-0.33612,0.8767,2.0394,0.91936,-0.45042,2.1138,-0.6337,-0.80986,5
10.046,7.8696,8.5907,8.2207,9.2224,9.4217,10.513,9.1993,6
8.1371,12.377,11.205,13.497,15.287,8.6428,11.026,11.105,6
41.022,39.305,31.022,37.354,39.178,39.902,42.545,19.578,8
13.873,8.5202,10.579,7.4893,11.449,11.446,11.269,11.712,6
34.506,28.639,41.466,36.39,43.885,41.879,41.67,33.979,4
35.398,35.955,32.69,40.361,35.291,30.181,43.815,34.03,8
37.749,36.584,36.716,37.682,33.986,36.392,35.249,37.189,8
-11.392,-13.437,-12.205,-18.872,-4.2735,-5.8695,-2.4835,-2.1784,7
-60.902,-29.172,-21.788,-23.334,-39.838,-36.19,-36.607,-27.968,2
-53.867,-49.99,-45.574,-46.176,-41.85,-41.181,-48.099,-39.081,3
-39.194,-38.946,-40.365,-41.664,-38.084,-39.138,-36.871,-39.253,3
41.392,42.422,32.45,31.878,28.025,42.989,33.619,44.026,8
61.514,65.946,51.98,75.134,57.552,59.308,71.704,60.721,1
44.746,51.199,43.772,34.144,40.365,40.792,44.369,36.682,8
38.173,33.301,50.82,39.905,35.599,39.597,38.795,34.115,4
33.45,33.542,34.937,34.693,31.359,33.971,40.048,33.331,4
61.272,57.531,45.692,59.93,76.126,80.85,68.134,70.614,1
11.607,12.691,6.9065,7.9369,12.215,17.94,11.347,16.345,6
36.154,37.16,49.74,35.373,33.623,33.954,38.287,44.311,8
1.8935,2.6457,0.99669,-0.78851,5.7137,-2.8047,2.9096,2.583,5
-57.571,-56.524,-54.141,-54.038,-52.873,-57.737,-50.283,-54.725,3
-59.249,-42.957,-62.394,-36.782,-27.636,-29.858,-28.96,-34.764,2
-54.615,-48.55,-50.796,-55.123,-53.63,-54.25,-54.5,-58.994,3
-22.211,-5.4234,-15.276,-16.454,-4.8959,-13.897,-14.993,-13.684,7
-5.5043,-7.9391,-0.9974,-0.86361,-4.8348,-7.3469,-1.7947,-2.0725,5
-57.187,-53.085,-56.465,-53.828,-52.229,-53.5,-57.821,-53.971,3
-35.339,-24.867,-10.162,-22.901,7.8069,-4.4163,-35.663,-16.152,2
-3.2415,-3.0063,-9.2352,-3.6694,-3.9997,-2.2373,-6.2408,-8.216,5
37.284,37.048,37.872,38.435,27.643,35.35,29.017,33.255,4
38.525,38.4,36.546,37.295,38.146,37.24,40.818,36.008,8
-39.843,-39.241,-40.549,-39.443,-40.526,-39.283,-41.209,-38.84,3
-12.53,-8.1215,-22.381,-12.208,-8.0219,-9.8549,0.3434,-6.4199,7
-2.1333,0.93351,2.5841,0.53071,1.8978,4.4457,2.3843,2.8322,5
0.33847,0.049944,0.73114,6.5245,4.1951,2.3415,-0.41186,3.8215,5
-43.535,-38.875,-39.928,-40.704,-39.808,-40.433,-41.573,-41.152,3
40.814,37.467,34.418,35.78,31.335,39.114,34.125,37.22,4
-39.13,-39.046,-38.525,-40.054,-40.241,-39.361,-41.5,-39.208,3
38.027,43.499,46.342,46.891,44.717,36.941,47.694,46.497,1
36.861,39.136,37.38,38.047,36.901,35.095,35.198,38.091,8
-33.672,-54.465,-41.116,-24.821,-36.785,-18.564,-34.482,-11.843,2
25.537,28.284,40.288,36.209,29.829,35.256,29.058,31.42,4
25.049,28.181,30.734,30.987,22.505,36.064,38.462,20.584,4
-13.968,-16.126,-16.06,-12.193,-14.017,-12.497,-14.431,-10.631,7
37.339,34.378,38.326,37.391,39.018,32.59,35.156,34.827,8
-18.426,-7.7865,-23.469,-4.4984,-13.59,-10.891,-18.887,-10.862,7
-52.371,-57.603,-56.398,-60.191,-48.52,-54.188,-53.772,-56.264,3
-36.782,-28.153,-47.346,-25.263,-14.822,-22.921,-47.857,-43.202,2
-11.599,-13.322,-15.864,-17.205,-15.657,-13.958,-16.394,-13.304,7
12.602,18.399,5.7801,14.324,14.796,8.5435,12.248,13.571,6
-14.382,-12.594,-12.382,-13.121,-13.242,-13.143,-14.229,-15.076,7
-15.632,-12.113,-3.557,-18.235,-13.977,-17.845,-27.465,-7.6144,7
-17.284,-13.976,-12.552,-6.7095,-24.042,3.7846,-0.063705,-16.822,2
-17.68,-7.5434,-32.625,-36.06,-13.067,-15.055,-20.796,-35.881,2
9.3935,14.774,6.7217,7.9045,15.043,14.766,21.742,13.093,6
62.04,60.772,61.344,51.437,59.513,61.149,55.868,56.034,1
1.8265,3.2276,2.9048,3.2371,0.29099,3.218,2.5965,-0.45452,5
4.2957,3.8291,-2.8918,0.48934,1.1559,3.9555,1.6016,-1.2632,5
-43.449,-38.2,-40.031,-38.569,-38.528,-38.652,-40.066,-42.203,3
-46.881,-49.108,-47.353,-45.274,-45.492,-47.126,-42.656,-46.662,3
-9.2639,-0.92434,0.00035943,-4.5869,-4.5604,-2.2793,-8.5049,-3.4566,5
67.54,59.747,54.476,67.813,69.103,60.726,65.296,75.634,1
11.268,9.6913,9.022,10.978,9.3425,8.7973,10.69,9.8483,6
47.486,29.218,39.748,31.691,32.966,31.301,33.187,38.433,4
33.18,20.441,34.313,29.565,40.397,25.081,24.288,25.375,4
-43.447,-48.305,-50.24,-42.191,-42.551,-45.179,-43.728,-47.42,3
-13.555,-19.372,-9.0073,-7.5642,-16.438,-3.6233,-6.0728,-11.51,7
-12.309,-7.1327,-8.1358,-3.5693,-6.454,-9.1928,-19.222,-13.746,7
-14.813,-8.0433,-19.676,-13.57,-15.291,-9.4959,-15.009,-16.492,7
45.052,28.561,31.364,29.694,29.148,37.1,30.346,27.149,4
35.024,39.099,36.625,33.429,39.514,34.997,37.751,34.352,4
-42.215,-38.815,-37.943,-42.007,-42.34,-41.575,-41.306,-41.474,3
33.445,36.373,45.235,27.742,38.832,31.699,31.577,42.759,8
37.639,33.063,32.545,44.105,31.893,43.089,34.124,36.415,4
37.744,39.538,45.746,42.627,42.571,37.447,43.852,46.229,8
-42.179,-40.351,-47.316,-45.042,-43.913,-47.511,-44.548,-45.533,3
-14.98,-46.623,-37.352,-42.305,-44.427,-26.992,-21.428,-54.481,2
-53.634,-51.628,-50.513,-58.213,-55.929,-54.641,-58.101,-55.203,3
39.105,40.329,39.915,31.78,37.765,37.878,38.635,38.67,4
42.389,40.693,42.201,43.977,39.733,34.019,40.96,31.286,8
-0.3539,1.4296,-0.53512,5.4416,2.9363,2.5253,3.6389,0.89561,5
21.594,44.712,35.998,34.82,35.134,33.422,38.329,40.875,4
67.407,69.634,65.909,59.301,54.112,67.917,57.428,56.986,1
8.3811,15.398,15.99,17.186,10.297,17.045,19.006,14.174,6
-54.341,-54.296,-54.75,-61.824,-57.783,-55.748,-54.668,-50.82,3
11.076,21.997,15.931,5.5525,7.8667,10.646,12.618,23.803,6
13.509,10.397,16.281,19.778,15.555,11.858,8.4704,6.4548,6
9.3367,10.392,11.08,11.675,11.796,11.648,10.968,7.8545,6
3.9228,1.4206,4.4968,5.4288,2.3194,1.5813,2.7259,1.8551,5
47.685,42.657,58.822,41.27,46.858,45.904,41.923,56.951,1
-11.947,-19.579,-12.645,-13.632,-16.025,-16.57,-13.514,-11.468,7
64.574,62.237,70.148,57.954,61.494,58.686,60.968,70.85,1
8.4603,15.393,12.432,10.753,12.021,7.4963,11.771,11.769,6
47.907,41.679,42.328,53.894,44.047,47.614,47.885,46.219,1
31.353,33.704,34.597,40.449,40.168,37.184,27.864,35.031,4
68.148,80.394,75.166,68.431,66.463,73.4,60.419,62.196,1
34.298,40.797,36.664,34.638,39.311,33.839,36.195,43.429,4
-13.384,-11.796,-10.865,-1.5216,-24.143,-24.227,-7.4271,-21.622,2
13.239,14.872,9.3682,11.692,14.401,15.019,12.194,4.7841,6
2.049,3.7109,1.3608,6.5936,2.5639,5.5046,1.0879,-0.60672,5
37.206,34.012,35.033,35.861,39.422,37.369,39.184,39.879,8
10.55,8.2383,8.5704,6.7826,9.3884,8.0592,11.672,8.3223,6
35.12,36.332,36.674,27.128,37.014,34.864,30.003,41.076,4
38.114,34.895,39.17,38.485,36.768,37.194,35.915,36.096,8
0.47203,1.2038,-0.45685,3.41,4.5003,2.1469,1.7905,-2.4821,5
51.323,50.497,44.79,48.391,51.588,50.46,42.528,50.245,1
-43.828,-39.883,-42.11,-41.666,-40.501,-38.481,-39.955,-38.564,3
0.1748,-7.0183,-7.5749,0.51693,-2.748,-5.7408,-6.4094,-2.9715,5
37.723,32.097,39.213,40.174,45.877,41.774,43.469,45.679,8
2.4833,-2.2071,1.8314,1.9072,1.167,-1.0235,-1.2571,0.58316,5
-11.836,-16.914,-12.127,-10.045,-9.2537,-12.958,-6.8042,-7.8306,7
-14.481,-13.314,-13.109,-14.453,-15.09,-15.951,-13.1,-13.862,7
-6.2363,-2.2777,-3.9598,-2.7256,-4.145,-5.2378,-10.007,-0.094506,5
-3.6751,-4.5847,-4.6792,-3.9979,-12.105,0.039452,-13.638,-8.9937,2
36.235,30.432,28.182,32.711,39.179,38.244,33.941,35.507,8
-0.87771,-1.137,-5.5726,-5.7805,-7.0046,0.7682,-4.7199,-4.5639,5
38.793,37.771,44.894,39.143,39.996,37.404,30.435,32.149,8
-56.055,-56.654,-53.529,-59.236,-52.643,-52.572,-54.659,-52.77,3
43.979,51.986,51.287,45.184,42.952,40.667,40.834,39.51,1
-54.341,-51.485,-57.005,-53.022,-54.394,-53.39,-55.916,-55.662,3
-14.05,-8.8241,-5.691,-11.626,-13.591,-12.174,-18.532,-7.6936,7
70.43,66.881,58.67,69.766,89.303,88.506,54.861,60.484,1
41.642,35.949,37.999,33.982,50.489,38.827,45.545,34.612,8
-2.1422,2.9844,-2.1848,4.6363,2.5819,-2.504,3.1967,3.5376,5
56.124,66.033,59.966,58.578,57.173,56.224,58.336,47.874,1
-58.326,-52.145,-50.527,-62.423,-56.99,-53.951,-49.588,-50.22,3
-16.362,0.95798,-12,-16.053,-19.453,-15.396,-11.638,-5.6858,7
-19.233,-14.626,-24.548,-37.924,-12.125,-50.354,-6.6407,-44.642,2
80.15,71.305,62.576,74.037,53.699,51.573,65.621,51.299,1
45.114,32.685,40.452,34.325,41.768,49.249,45.642,44.215,8
-2.15,-6.4618,-5.6683,-5.1525,-5.1943,0.58905,-2.9868,-6.0015,5
-14.764,-14.537,-14.767,-16.317,-13.998,-9.9972,-13.817,-11.424,7
-1.6596,0.15831,-7.0081,-1.5851,-7.9591,-3.8193,-6.3885,-5.8087,5
25.506,35.714,29.246,30.287,29.578,32.137,27.971,35.86,4
10.461,15.428,8.3513,7.5946,9.6522,8.6969,9.1556,10.788,6
77.582,70.066,77.31,81.322,67.627,37.395,83.808,83.487,1
-53.792,-49.871,-56.421,-56.775,-55.739,-57.51,-50.106,-56.364,3
-12.564,-14.26,-24.882,-0.78614,-0.55901,-25.183,-9.4388,-22.473,2
40.818,40.187,43.478,45.878,45.726,41.206,38.584,52.883,1
8.6119,9.6146,6.8751,12.583,10.761,12.919,13.303,11.128,6
11.725,9.5689,17.611,10.959,6.0472,13.133,8.9682,12.919,6
-10.253,-13.129,-10.065,-12.006,-12.552,-14.383,-10.619,-12.26,7
52.701,61.905,63.127,54.464,58.745,63.868,46.433,54.683,1
13.759,13.961,13.557,11.321,12.635,11.189,12.831,10.801,6
41.186,39.739,33.215,37.299,37.067,42.611,40.458,39.424,8
12.823,9.7614,10.705,10.224,12.636,16.357,15.285,10.634,6
38.85,33.784,42.113,38.994,42.547,43.622,37.82,37.135,8
-40.989,-39.274,-40.156,-37.539,-40.639,-40.571,-37.821,-38.408,3
-0.61708,-4.6235,-5.9642,-5.0374,-5.1063,0.54968,-7.528,-2.212,5
-12.918,-15.136,-13.54,-11.187,-5.3987,-12.61,-1.2542,-4.7313,7
-14.609,-13.57,-12.517,-11.349,-11.302,-15.739,-14.365,-13.458,7
31.5,35.911,44.077,48.444,22.564,37.38,38.523,36.073,4
-15.361,-15.925,-14.792,-11.684,-25.572,-12.591,-13.32,-14.326,7
8.6409,7.1574,9.2195,8.1125,8.2968,11.257,8.8261,9.3844,6
50.165,46.272,36.726,43.142,47.539,47.246,44.777,48.911,1
-44.378,-49.204,-45.065,-33.704,-44.553,-31.542,-34.661,-61.673,2
9.7724,9.7249,9.0603,9.2713,7.6866,9.2737,9.0275,10.864,6
-6.5444,-3.6644,-3.9057,1.2515,-1.2667,-5.8593,-8.4024,-5.4562,5
5.591,3.2716,3.0092,1.0688,2.1654,-1.3544,-3.1541,2.9137,5
44.558,42.592,34.546,30.975,37.931,31.251,39.563,33.839,8
-63.953,-17.337,-55.365,-49.134,-38.354,-53.77,-11.702,-41.426,2
43.625,51.712,50.71,46.072,47.727,52.518,52.806,42.821,1
51.966,86.675,38.959,82.144,54.295,81.783,64.817,71.102,1
-13.78,-22.222,-17.288,-17.783,-15.678,-12.857,-13.755,-17.798,7
-2.2576,3.4227,6.3816,2.0999,6.7406,6.4406,2.7182,3.4333,5
3.1488,-5.3142,-6.605,-2.2498,-13.075,-13.87,-0.85395,-6.6773,2
-56.558,-64.121,-57.597,-53.365,-49.62,-52.116,-60.186,-53.812,3
8.7941,10.314,8.7665,10.356,7.7089,8.0637,9.8161,7.7926,6
16.714,12.72,13.277,13.512,10.612,6.7982,11.396,6.6355,6
-2.9833,-4.6143,1.3509,-4.6228,-2.1593,-5.171,-2.2584,0.51026,5
-4.2473,-4.8894,-2.5715,-8.8479,0.81585,-2.1428,-6.8596,-2.883,5
37.945,35.648,37.202,38.689,40.057,35.943,34.033,34.292,4
33.723,38.611,36.378,34.366,38.171,35.205,35.006,38.053,8
32.774,45.683,39.288,40.073,33.168,36.869,33.59,32.843,4
-11.07,-14.2,-19.958,-13.222,-20.028,-14.742,-14.908,-7.9563,7
55.305,48.745,54.21,62.727,72.631,70.345,48.045,57.282,1
-30.094,-50.699,-38.455,-48.123,-24.489,-16.812,-33.372,-18.392,2
1.7477,2.3402,0.80259,3.0772,0.36713,2.4321,0.8214,-2.9621,5
5.0879,-13.374,-9.2238,5.3195,-17.235,-7.7981,-21.016,-14.161,2
12.13,12.219,10.827,9.9751,9.5841,10.949,12.137,10.908,6
29.92,37.686,40.78,43.397,37.623,45.984,41.281,34.451,8
14.804,13.79,15.901,10.802,7.9083,8.1089,8.7409,15.672,6
27.123,27.45,43.027,22.107,40.515,27.512,34.879,25.23,4
-14.661,-16.977,-14.725,-11.995,-8.8641,-10.526,-10.41,-17.262,7
-51.809,-49.25,-49.552,-54.055,-51.861,-52.505,-53.639,-60.777,3
44.565,51.981,37.733,38.229,38.186,36.881,41.366,42.19,8
-45.824,-46.699,-46.53,-47.084,-42.522,-44.349,-44.051,-46.359,3
-40.749,-39.055,-42.668,-38.261,-40.97,-40.908,-41.187,-37.948,3
-20.638,-11.787,-16.032,-8.3236,-10.726,-10.004,-14.109,4.4321,2
28.326,36.203,27.903,30.6,37.627,32.95,30.733,30.133,4
-6.7703,-14.098,-19.35,-8.7238,-4.6283,-6.3534,-15.323,-18.56,2
3.4697,7.6994,2.9161,-2.2598,2.1087,5.2743,2.8832,-1.8625,5
-54.752,-52.687,-59.292,-51.262,-54.757,-60.399,-61.088,-53.639,3
-42.715,-38.387,-39.921,-41.631,-39.785,-39.337,-43.211,-39.344,3
72.437,51.915,49.321,44.848,50.178,60.964,54.252,52.504,1
-38.472,-13.536,-35.145,-16.683,-54.712,-11.855,-41.435,-20.19,2
37.653,41.698,37.98,35.048,33.833,36.1,37.357,38.147,8
42.916,34.058,40.811,33.41,26.464,40.35,36.593,42.328,4
58.623,47.544,46.222,64.365,59.897,60.491,64.312,63.992,1
14.357,10.594,18.41,7.7871,12.281,15.377,16.313,15,6
-4.2481,-9.759,-3.9825,-0.69835,-10.098,-11.008,-11.884,-12.425,7
40.444,38.086,40.616,31.107,41.587,34.907,39.951,45.562,8
49.362,45.486,70.989,48.499,50.344,49.744,61.902,51.579,1
-10.864,-6.5619,-13.682,-10.21,-16.359,-11.283,-6.4687,-12.763,7
-49.843,-40.86,-47.292,-42.025,-43.269,-46.767,-40.484,-40.673,3
48.576,43.491,38.421,37.135,39.477,40.805,45.412,50.129,8
38.294,37.538,38.242,45.413,37.612,36.065,37.967,36.366,4
10.313,14.252,15.862,17.975,13.918,6.8066,13.543,12.072,6
38.092,32.489,37.813,35.316,34.673,39.307,39.672,33.471,4
-4.9847,-14.857,-42.525,-34.65,-32.62,-33.833,-44.537,-22.128,2
-45.8,-32.368,-50.912,-37.355,-35.815,-43.015,-53.534,-12.788,2
26.537,25.176,38.534,32.57,30.128,30.311,25.752,32.349,4
33.488,26.896,37.524,31.094,36.037,33.054,27.66,32.99,8
33.777,40.505,34.956,40.956,38.685,39.604,38.42,33.605,4
37.683,40.765,38.784,38.688,38.608,44.016,36.627,44.618,4
-1.2459,-0.53213,0.67651,1.0124,1.5767,-1.6536,1.3406,-1.7486,5
-14.158,-15.463,-13.746,-17.568,-13.851,-13.977,-15.079,-14.325,7
-50.904,-50.693,-47.891,-54.969,-52.823,-48.544,-51.216,-53.353,3
-8.9472,-14.353,-9.4522,-17.609,-1.9289,-5.6789,-15.375,-14.28,2
37.907,38.713,39.981,37.096,27.843,43.727,38.005,30.136,4
-50.959,-31.903,-22.859,-46.486,-40.47,-18.154,-50.961,-29.898,2
35.555,29.177,29.828,31.621,30.745,38.701,23.427,28.833,4
12.415,9.2559,7.3135,11.309,11.97,13.017,9.7885,12.159,6
35.878,40.136,35.162,35.408,37.625,38.801,38.231,37.711,8
2.1096,3.911,3.3465,2.3356,-0.079406,1.3434,4.3163,-0.81494,5
2.806,-4.684,-9.4745,-12.721,-14.481,-12.996,-11.632,-5.7255,2
-29.404,-23.414,-58.327,-30.491,-23.252,-28.289,-46.887,-60.167,2
41.701,32.287,37.632,37.241,36.918,36.027,39.661,37.914,4
-1.9501,-16.348,-1.2197,-20.393,-7.179,-4.0114,-11.269,-4.1172,2
-4.0759,-7.7051,-10.546,-11.202,-4.6375,-13.847,-19.769,-12.863,7
12.834,10.739,8.8991,12.056,15.852,12.297,10.188,12.094,6
-50.735,-46.471,-46.589,-48.192,-48.98,-48.462,-42.56,-38.053,3
-32.474,-12.999,-17.592,-42.162,-34.396,-28.81,-36.389,-49.827,2
45.106,82.825,56.106,58.906,83.129,81.623,71.75,71.501,1
3.3875,2.6351,0.94406,3.3994,2.4222,1.4071,-0.52908,4.7532,5
40.698,35.908,39.968,37.468,43.387,41.26,33.379,42.292,8
-61.266,-40.502,-46.105,-59.985,-35.731,-48.58,-29.829,2.3547,2
-6.7581,-3.6189,-6.3718,-4.4614,-6.5375,-5.7727,0.98794,-4.1671,5
-40.532,-50.015,-21.658,-31.27,-36.266,-14.236,-71.996,-57.217,2
-8.3142,-12.316,-9.4512,-4.8008,2.6697,4.1184,-17.398,-3.0231,2
-45.675,-41.815,-44.121,-42.628,-39.042,-40.872,-47.09,-40.651,3
30.681,34.35,28.854,25.364,33.372,30.476,33.438,31.007,4
46.681,41.424,41.751,41.877,39.802,39.616,45.176,37.408,8
41.681,35.781,35.941,34.112,38.118,39.12,36.517,35.88,4
42.456,38.559,39.9,41.85,39.32,43.637,35.906,37.573,8
30.923,42.594,42.241,36.958,41.136,38.891,31.165,39.298,4
-53.185,-59.081,-47.017,-49.158,-58.698,-56.455,-63.093,-52.216,3
67.741,87.731,80.403,72.08,75.309,68.817,85.911,64.721,1
-13.037,-1.6762,-11.181,-17.729,-10.518,-9.2596,-11.196,-8.6292,7
6.6133,-0.18585,2.6799,-0.07715,2.1544,1.1797,1.3405,0.35031,5
10.792,8.9256,11.301,9.3127,8.6309,11.17,6.7811,11.108,6
-0.1516,0.35713,-0.39871,0.18735,0.13713,-0.23211,1.7464,0.74734,5
-39.796,-40.62,-41.5,-43.109,-41.055,-40.834,-41.192,-41.281,3
11.091,7.1739,8.237,10.589,6.3443,10.178,11.953,11.01,6
41.015,26.73,36.697,31.331,31.436,50.607,38.711,34.728,4
6.2844,3.2762,0.1892,-3.1421,3.1024,1.4176,3.1892,0.7915,5
91.948,69.512,62.145,75.047,78.243,87.013,37.928,40.924,1
-13.772,-13.672,-13.272,-9.3994,-13.905,-13.065,-11.236,-12.672,7
-10.693,-20.901,-17.49,-17.019,-5.9868,-16.67,-13.796,-12.003,7
64.728,54.831,52.355,60.811,57.595,52.934,69.63,93.829,1
-40.637,-36.431,-54.22,-16.015,-4.0348,-9.2774,-41.642,-43.316,2
34.913,40.268,44.223,35.781,41.249,47.558,45.032,35.987,8
-10.902,-8.3278,-4.956,-7.5246,-4.6593,-16.44,-10.72,-11.156,7
32.099,35.902,30.11,40.727,39.992,37.292,32.388,42.497,4
-51.322,-45.905,-45.571,-47.373,-50.971,-44.516,-41.736,-43.717,3
9.0243,10.04,10.315,8.8313,9.0389,11.197,7.0169,8.2909,6
35.544,38.503,34.495,34.931,35.843,39.827,41.098,34.473,8
0.88321,-24.105,-9.8334,-6.41,-22.635,-12.926,-12.848,-13.501,7
72.607,46.571,63.446,95.929,77.391,85.526,77.991,80.263,1
-42.551,-23.074,-1.5552,-31.503,-40.325,-65.471,-24.536,-34.505,2
27.041,36.29,31.542,28.395,31.907,29.013,34.476,36.862,4
-41.646,-46.703,-44.416,-49.659,-45.512,-42.405,-41.104,-40.126,3
37.014,30.712,26.721,30.939,29.493,23.568,27.252,33.817,4
9.5377,15.355,8.7477,10.867,14.113,10.33,10.616,13.212,6
-14.024,-14.878,-12.213,-16.748,-21.028,-14.443,-10.326,-12.061,7
-11.833,-16.151,-19.877,-22.588,-11.418,-9.7997,-13.461,-22.343,2
53.217,57.294,60.401,83.229,65.542,86.214,40.908,36.783,1
36.457,36.876,36.982,32.979,35.213,36.479,39.161,39.755,8
-52.429,-55.352,-57.224,-61.798,-55.106,-53.2,-53.776,-57.916,3
-40.872,-39.074,-41.242,-40.678,-41.934,-38.856,-40.976,-40.264,3
-36.333,-28.521,-34.386,-36.596,-16.558,-29.818,-32.47,-33.972,2
-41.498,-44.772,-31.968,-32.241,-29.993,-39.881,-22.218,-30.314,2
-53.966,-59.079,-55.094,-53.884,-54.01,-49.524,-50.945,-53.665,3
75.878,80.102,73.596,50.93,79.265,77.121,93.611,67.413,1
-33.998,-30.025,-37.657,-31.065,-38.823,-53.687,-38.198,-41.58,2
